ISBN13,Date Read,Bookshelves,Exclusive Shelf,Read Count,My Rating,My Review,Owned Copies
9781481447966,2023/08/09,fiction science-fiction slay read,read,1,5,"The Light Brigade is a story about breaking people down and putting them back together again, both mentally and physically, to turn them into perfect soldiers/monsters.<br/><br/>It's a wild ride that kept me hooked all throughout. It subverts many of the science fiction tropes you're familiar with to keep you guessing.<br/><spoiler><br/>Overall I enjoyed it despite the politics feeling a little on the nose (Late stage capitalism baaaad? War baaaaad? Murdering children in cold blood baaaaaad?).<br/><br/>If you're able to look past that and are interested in gritty off the beaten path military sci-fi, you'll probably enjoy the Light Brigade. I know I did.<br/><br/></spoiler>",1
9780156027601,2023/08/11,fiction science-fiction horror slavic read,read,1,5,"Fantastic genre-bending sci-fi.<br/><br/>My mind's eye has never been very good so I rarely latch on to descriptions of the spaces that characters find themselves in. But, the descriptions of Solaris's space station and the planet it's orbiting were so vivid and interesting that it elevated the story for me.<br/><br/>The space station's color scheme of white combined with stripes of vibrant colors lit by the alternating blue and red hues of the system's both suns was breathtaking.<br/><br/><b> SPOILERS AHEAD </b><br/><spoiler><br/>The station's retrofuturism aesthetic (actual paper books in an actual library for example) combined with the disorder caused by the station's inhabitants slowly losing their minds (or are they?) contrasted beautifully with all of the above.<br/><br/>The story was gripping (and horriffying in a way that I wasn't expecting). Following Kelvin's descent into madness -- grappling with the ever present entity that he can't escape from kept me at the edge of my seat.<br/><br/>The philosophical ideas the text puts forth like: ""what makes a person a person vs. a non-person?"" turned the surface level horror into existential dread and spooked the pants off me.<br/><br/>What didn't I like?<br/><br/>There's a few dozen pages of Kelvin reading deep lore about the planet and technobabble in the station's library. I would have trimmed that part down a little bit but it wasn't too bad.<br/><br/>The text is a little dated in parts -- we've got at least one slur and a dated reference to autism (""autistic ocean"" hehehehehehe lmaoooooooooo).<br/><br/>Overall though, Solaris is a wild ride with a healthy helping of existential dread on the side that I'm really glad to have read. I can't wait to watch the 1972 movie (based on the book) by Andrei Tarkovsky!<br/><br/></spoiler>",1
9780316705851,2023/08/16,fiction science-fiction read,read,1,5,"A great space opera by the king of writing alien aliens. It's a fantastic romp where we follow free adventures of a ragtag group of scoundrels doing their best to save the universe.<br/><br/>What could have been just ""another one of those"" is greatly elevated by the Adrian Tchaikovsky touch.<br/><br/>Check out my more extensive <a href=""https://strategineer.com/books/2023-11-05/"">thoughts on the second novel in the series here</a>.",1
9780756412746,2023/08/17,fiction science-fiction trash read,read,1,1,"This book is a joke and not a very funny one. It fails completely in its stated goal of being funny.<br/><br/>The tonal clash between the comedic intent of the author and the violent story centered around a group of janitors trying to stop a genocide is jarring.<br/><br/>The characters are nothing more than caricatures and this is a trainwreck waiting to happen given the inclusion of a comic relief autistic character.<br/><br/>His stereotypically autistic behaviors are the punchline of every ""joke"" involving him and it's infuriating. Like genocide, slavery and other topics covered in this book, autism is not inherently funny and the way it's tackled in this book is insulting.<br/><br/>Is the inclusion of a character who reads as autistic inherently bad? No, of course not. It depends on how the character is written and how the author treats them.<br/><br/>For example, Terry Pratchett writes stereotypically autistic characters in his Discworld books (see Thief of Time and Going Postal for some obvious examples of this). But he gets away with it because these stereotypically autistic characters are surrounded by other oddball characters in stories that celebrate being different and celebrate people seeing the world differently than others.<br/><br/>This is the complete opposite of the hate crimes Jim C. Hines commits in this book, where he's constantly punching down, pointing and laughing at the autistic character he's chosen to include in his book.<br/><br/>Clearly this book isn't for me and that's fine. Humor can be very hit and miss, and this book is missing a lot for me.<br/><br/>If I wasn't such a stubborn raging autist, I definitely would have dropped this book like a ton of bricks off a cliff instead of finishing it like an absolute clown.<br/><br/>But here we are.",1
9780765376480,2023/08/18,fiction fantasy read,read,1,5,"An absolute page turner if I've ever read one (I couldn't put this book down). Each time I sat down to read, it only took a few sentences to transport me completely into this world that V.E. Schwab has so carefully built.<br/><br/>A Gathering of Shadows develops the characters introduced in the previous book (along with some fresh faces), portrays the evolution of their relationships with one another and sets everything up for what I'm confident is going to be a riveting conclusion to the trilogy.<br/><br/>Reading through A Darker Shade of Magic, I became a fan of V.E. Schwab's work. Reading through the sequel I've been left slack jawed in awe.<br/><br/>I've read a lot of books in my life and I can count on one hand the number of times I've felt this blown away by words on a page.<br/><br/>Just stop whatever you're doing and read these books. Thank you.",1
9780785809050,2023/08/19,philosophy read,read,1,4,I much preferred Gia-Fu Feng and Jane English's translation of the Tao Te Ching. I'm not an ancient Chinese scholar so I can't speak to how faithful this translation is compared to the original manuscript.<br/><br/>But I can say that the poetry doesn't flow well and some translation choices left me scratching my head -- wondering if Thomas Cleary understands how the English language works.<br/><br/>Read the Feng / English's translation instead!<br/><br/>Maybe his translation of the Chuang-tzu is worth a read? TBD<br/><br/>EDIT 2023-12-02: Yup the translation of Chuang-tzu was good enough and the commentary on the Tao Te Ching and the Chuang-tzu was interesting reading.,1
9780807012390,2023/08/20,philosophy read,read,1,4,"A short semi-biographical discussion and guide on meditation.<br/><br/>TBH I sped through this, I need to read it again.<br/><br/>I remember it having some pretty funny moment where the author puts Jesus on blast.",1
9780316229265,2023/08/24,fiction science-fantasy read,read,1,5,"This novel suffers from middle book syndrome. It continues the story set up in the first book and, hopefully, sets up the third and final book.<br/><spoiler><br/>Unlike The Fifth Season, this novel fails to coalesce the different POVs into a cohesive whole which was one of the best aspects of the first book.<br/><br/>The Obelisk Gate feels like two different stories that were spliced into each other and suffers for it. But, this doesn't stop the book from being amazing, just less amazing than it could have been IMO.<br/><br/>I'm VERY excited to read the last novel in this trilogy... This series has been riveting thus far and I don't expect that to change.<br/><br/></spoiler>",1
9780062571946,2023/08/26,non-fiction read,read,1,4,A compelling historical portrayal of the lives of the men involved in writing for and/or editing the influential Astounding science-fiction magazine since it was first published in the 1930s.,1
9780374154110,2023/08/27,philosophy trash read,read,1,1,"I'm deathly allergic to cats (especially unneutered cats) so despite liking them in theory, I can't spend much time with them.<br/><br/>I'm not allergic to philosophy though. This book talks about cats, talks about philosophy and uses the promise of cats to ease you into thinking about philosophy.<br/><br/>At least, that's what I think it's trying to do?<br/><br/>It's hard to tell because the author spends the first half of the book saying that philosophy is a waste of time and leads to depression. But cats don't do philosophy and aren't depressed so we should be more like cats.<br/><br/>It wouldn't take a genius to pick apart this book, there's a lot of nonsense here. But in between the bits of nonsense there's a few interesting ideas.<br/><br/>Like any philosophical text, even the much more coherent ones, it challenges you to sift through all these ideas and figure out what makes sense to you.<br/><br/>That's the silver lining I've tried to tease out of this mediocre book.<br/><br/>But hey! It's got a cute cat on the cover!",1
9781538732182,2023/09/02,fiction post-apocalyptic read,read,1,3,A post-apocalyptic story following a messiah-like figure who wishes to both: survive the horrific world she lives in with ripped from the 90s headlines / Mad Max roving gangs of murderers and rapists while also founding her own religion.<br/><br/>Uhhhhh very interesting. It's a shame that Octavia E. Butler wasn't able to finish the series. Her work is always interesting if a little uneven.,1
9781626866072,2023/09/07,fiction read,read,1,4,I love nonsense.<br/><br/>Yumyum.,1
9781615197934,2023/09/08,non-fiction slay read,read,1,5,A compelling and instructive book on the many logical fallacies we are guilty of committing ourselves and exposed to through the media and internet.<br/><br/>A book that made me feel as though it was written specifically for me. A must read book that very few people will read.,1
9780062476371,2023/09/09,fiction trash read,read,1,1,"This book is terrible. I read through this whole novel and I don't have anything to show for it.<br/><br/>I probably should have put the book down and lit it on fire when the gigantic black Rastafarian sumo wrestler in a diaper showed up. I probably should have stopped reading when the profoundly unlikable protagonist turns out to be a pedo. I probably should have stopped reading when I realized that none of the characters were interesting.<br/><br/>This book could be a third of the length and nothing of substance would be lost. Well, this book could not exist and nothing of substance would be lost.<br/><br/>If it were up to me, I would go back in time to ensure that this book never gets published or even written in the first place to stop myself from reading it.<br/><br/>Taking the Alice in Wonderland premise of someone falling into another world completely unlike their own is really cool and I've really enjoyed other texts that use this trope (specifically the Gregor the Underground Chronicles books by Suzanne Collins). So I was completely ready and willing to open my mind and enjoy Neverwhere.<br/><br/>Unfortunately it sucks a$$. There's only so much I can do to look past all of the cringe inducing white man POV present in this book.<br/><br/>NB: I read the ""Author's Preferred Text"" version of this text published in 2016. I'm not certain what changes were made to the text compared to the original but just FYI.",1
9780735269934,2023/09/13,fiction science-fiction young-adult slay read,read,1,5,"Big robots,<br/><br/>fighting off aliens,<br/><br/>piloted by pairs of young men and women (mostly boys and girls), with the men draining the life force from the women (often killing them in the process).<br/><br/>Wu Zetian, eventually becoming the Iron Widow, is sold to the army by her family to become a concubine-pilot. She has a plan to avenge her sister, burn the system to the ground and build it back up again.<br/><br/>Dayummmmmm this was good.<br/><br/>I've never read YA before and it seems like I've been missing out. Iron Widow felt so raw and exploding with anger and love in equal measure. The action scenes moving between vivid descriptions of the pair-piloted robots smashing aliens into bits and Wu Zetian's experiences in the dreamy ""mind realm"" shared with her fellow pilot were really cool. They kept the energy high while allowing the Iron Widow, as well as the reader, to be shown instead of told about her partner's backstory.<br/><br/>Wu Zetian's transformation into the Iron Widow was riveting. I loved watching her go from being very small and powerless, fighting her way to the top and forcing everyone else to respect the strength she had all along. The romantic relationships that evolve along the way felt real but also ripped straight from a k-drama in a way that I loved. I wasn't planning on being very enthusiastic about the romance in this but watching these relationships evolve over the course of the novel was very enjoyable. I can't lie, I was swooning over these men.<br/><br/>Well, Xiran Jay Zhao gained one more die-hard fan today. I can't wait to read her other novel Zachary Ying and the Dragon Emperor soon and pick up the sequel to Iron Widow as soon as it's released next year.<br/><br/>I've opened my mind to the world of YA - things will never be the same.<br/><br/>Wish me luck.",1
9780156010597,2023/09/16,fiction read,read,1,4,"Another Jose Saramago banger. In All The Names, we follow the story of Senhor José as he works in, navigates through, and subverts, the bureaucracy of the Central Registry of Births, Marriages and Deaths.<br/><br/>Every paragraph screams Saramago, if you know you know, if you're into that, you're into that.",1
9780140165586,2023/09/18,philosophy trash did-not-finish read,read,1,1,"Joshua Halberstam is the king of strawmanning. Every chapter involves him describing these absurd caricatures of human beings and then using them to try to say to something interesting (keyword: try).<br/><br/>What is presented here is not ""inspired solutions to real-life dilemmas"" but ""thoughts and comments on fabricated dilemmas the author came up with"".<br/><br/>It's not all drivel but there's so much of it that it was hard for me to care about the rest.",1
9780735277182,2023/09/19,fiction read,read,1,3,"I'm torn on this one. I enjoyed it but it was missing a bit of polish.<br/><br/>I enjoyed the cast of characters being mostly of Canadian Indigenous ancestry (well, except the villain). It's not something I've seen before (which either speaks to my uncultured-ness or the lack of minority voices in the media I'm exposed to... or both).<br/><br/>The story was simple (maybe too simple) but executed well. But it's definitely not a story for a younger demographic though -- it's got a few extremely explicit descriptions of sex in it (I've read some erotica in my day but this was something else).<br/><br/>It's a story about a mixed Indigenous lady, Joan, who's husband goes missing.<br/><br/>We follow Joan as she uncovers the mystery about what really happened to her beloved Victor with the help of her cousin Zeus and her extended family.<br/><br/>There's a few surprises along the way. It was a riveting read although the narrative unfolds in a way that left me scratching my head at times.<br/><br/>The choice to zoom in on the backstory of relatively minor characters was a little weird. An attempt was made to make these characters less like caricatures but it wasn't very successful IMO.<br/><br/>The ending comes out of nowhere with characters doing absolutely wacky shit which was really hard for me to believe. It also happens very quickly. I would have preferred a bit more buildup before the end as well as a bit more of a denouement.<br/><br/>Overall, I enjoyed what I read and I'm excited to read whatever Cherie Dimaline comes up with next. I hope it's little more polished next time though!",1
9780765388971,2023/09/20,fiction science-fiction space-opera read,read,1,4,"Not my favorite John Scalzi novel but it was fun. I prefer when he doubles down on the absurd and comic modes.<br/><br/>This series is not that, although it does have its funny moments, but it's an enjoyable romp.",1
9781407172583,2023/09/21,fiction fantasy middle-grade read,read,1,5,"It's heartbreaking. I'm tearing up by page 4. This series is advertised as a story for kids but it's written in such a way that it's just as interesting reading through it as an adult. A younger reader wouldn't catch all the subtext (and there's a lot of it).<br/><br/>As the oldest kid (11 years old) in his family, Gregor is tasked with taking care of his 2 year old baby sister over the summer while his single mother (Gregor's father ""disappeared"" one night) works to put food on the table.<br/><br/>His grandmother lives with them and has Dementia (although Gregor doesn't know that's what it is).<br/><br/><b>For the last year his grandma had been slipping in and out of reality. One minute she was clear as a bell and the next she was calling him Simon. Who was Simon? He had no idea.</b><br/><br/>Gregor doesn't speak like a child, in a lot of ways he's a grown ass man in a boy's body. Children don't speak like this:<br/><br/><b>""Great, Day One and I'm looking forward to a trip to the laundry room,"" Gregor thought. ""By September, I'll probably be ecstatic when we get the phone bill.""</b><br/><br/>This is fine because:<br/>1. It makes it easier for me to step into Gregor's shoes.<br/>2. It makes him more interesting.<br/>3. Trauma forces you to grow up quicker than normal.<br/><br/>Gregor is old at heart and he's been through some shit. He's depressed as hell because he misses his dad.<br/><br/><b>Gregor tried to remember the last time he'd felt as happy as Boots did with her ball. He had had some decent times over the past couple of years. [...] But if he was honest with himself, Gregor knew it had been years since he'd felt real happiness.</b><br/><br/>THIS IS A BOOK FOR CHILDREN, PLEASE SEND HELP!<br/><br/>Not only has Gregor been through ""some"" shit, he's about to go through ""the"" shit because each book involves Gregor going on a military/diplomatic mission in a world at war, or about to be at war.<br/><br/>Story spoilers for the end of the first book:<br/><spoiler><br/>I know why this series is so important to me and blows me away whenever I read it. I experienced a lot of trauma as a kid, I'm not sure I've overcome that trauma by now but I know that it made me who I am today.<br/><br/>And so, I empathize with Gregor more than most people could. When he falls into a hole behind the washing machine and finds himself thrust into another world where fascists rats are committing humanitarian atrocities, I'm shaking in anticipation at the edge of my seat waiting for Gregor to figure things out, find the people he needs to find and find his way back home with the help of the friends he makes along the way.<br/><br/>This series is great. Is it perfect? No. I find it a little odd that the books contain prophecies (which are somewhat open to interpretation but seem to be more than just self-fulfilling) referring to the wars between the inhabitants of the Underland implying that these wars are inevitable.<br/><br/>This is at odds with the series's anti-war message because in a world where war is inevitable, the people involved in it shouldn't be held morally accountable for it. Right? If you're fated/forced to do something then you shouldn't be blamed for the consequences of your actions.<br/><br/>I don't think Suzanne Collins is saying that wars in the real world are inevitable but these prophecies do weaken the series's anti-war message while also providing a driving force to thrust Gregor into the thick of things and propel the story in interesting directions.<br/></spoiler><br/>Overall though, this story is a story to end all stories. It's so good. It's Suzanne Collins's best work and she wrote the Hunger Games (also pretty good) so that's saying something.<br/><br/>This story has no right to be this good. And yet it is. And I thank (insert your preferred deity here) every day for its existence.",1
9781250850973,2023/09/22,fiction read,read,1,4,"A short magical realism novel about a girl, her mother and her step father who's a human size crane, the bird that is.<br/><br/>Hijinks ensue.",1
9780358212102,2023/09/23,non-fiction read,read,1,4,"1/3 essays about life 1/3 book forewords 1/3 book reviews<br/><br/>All written by Ursula K. Le Guin between 2000 and 2016.<br/><br/>Ursula K. Le Guin is great, so to no one's surprise there's a lot to love about this text.<br/><br/>As Le Guin writes in the book itself, the forewords and reviews she's written here shouldn't be misconstrued as recommendations per say.<br/><br/>But from reading the text, it's relatively easy to tell the difference between her really liking a book/author vs. her being paid to write some fluff about a book/author.<br/><br/>Le Guin gushing over José Saramago's work in the foreword of an anthology of his work as well as several reviews stood out to me. I'm VERY excited to dive into his work.<br/><br/>EDIT 2023-12-02: José Saramago is great, I can confirm that now. See my other reviews.",1
9781665900706,2023/09/24,fiction fantasy middle-grade read,read,1,5,"Xiran Jay Zhao strikes again. I was blown away by her YA novel Iron Window a few months ago so when I saw her next novel Zachary Ying and the Dragon Emperor on sale, I snatched it up.<br/><br/>Once again, Xiran has interwoven ancient Chinese history and mythology seamlessly with an anime inspired aesthetic (Yugioh in this case whereas Iron Window was very Darling in the Franxx) serving it all through a genre appropriate lens.<br/><br/>I enjoyed it quite a bit. It's fun, it's cute and it subverts enough tropes to keep you guessing. I got a kick out of the main villain being a rich tech bro dickhead.<br/><br/>In both of her novels, Xiran portrays main characters who commit murder (and other crimes against humanity) but it's ok because ""the ends justify the means"". These characters are the heroes of the novels so we're supposed to be rooting for them despite these murders they've committed for the ""greater good"".<br/><br/>Sidenote: Technically nobody actually dies in Zachary Ying and The Dragon Emperor, a book for twelve year olds, but only technically. Our memories make us who we are, if you take away 2000 years of memories from someone, don't ask, you've killed that version of them.<br/><br/>Xiran's novels also make reference to other heinous crimes against humanity that aren't justified and are portrayed as such like ancient Chinese foot binding rituals and the Chinese genocide of the Muslim Uyghurs in Xinjiang.<br/><br/>I'm curious to see how far Xiran pushes her characters in her next novels. Will her heroes eventually come to regret or feel guilty about the evil they've committed on their path to achieving their goals? Will someone they've wronged in the past punish them for their digressions? Or will her heroes never have to come to terms with their choices and the people they've hurt along the way continuing the cycle of violence they were subjected to instead of ending it?<br/><br/>Uhhhh. Obviously I don't know but I'm excited to read whatever comes next from Xiran Jay Zhao.",1
9780316388696,2023/09/25,fiction fantasy trash read,read,1,1,"""The Raven Tower"" is one of the worst books I have ever read. I've only covered the tip of the iceberg in this review because reading through this book has left me completely drained of energy. Please don't read this book, it is beyond trash. If you really want to, I can't stop you but I really wish I could.<br/><br/>I have an important question for y'all.<br/><br/>Is this how people speak?<br/><br/><b>""He must have had help, yes. Stalker surely helped him, it was worth her while to do it. Do you think it would be less worth the Raven's, to offer such opportunity to my father? Even with the god so distant, between Instruments, it's a small thing to provide a sharp edge, a weapon in reach, anything. And do you imagine that, offered that help, my father would have failed to take it? He was loyal to the Raven. He was the Lease, and he knew his duty.""</b><br/><br/>No.<br/><br/>On one hand, this is great art because reading through dialogue like this makes me question my own existence. Is it really possible that a human being wrote this paragraph of dialogue and was like: ""Job's done... My God, I'm good!""?<br/><br/>On the other hand, reading dialogue like this is immersion breaking and I don't like it.<br/><br/>It gets worse.<br/><br/>What is the purpose of having characters speaking in awfully written broken English?<br/><br/><b>""A funeral. The old Lease is not have a funeral. There is a new Lease--I know it is so. I am in Vastai for days and days and the Lease is not see us. Now the Lease is see us--once--and this man who is the Lease is not the Lease before.""</b><br/><br/>I'm not an expert linguist so maybe it's possible for someone to learn language X then try to learn language Y and the result of that is this. Maybe?<br/><br/>But why?<br/><br/>I just read through Shards of Earth by Adrian Tchaikovsky which is a book featuring many alien beings who speak in a variety of weird ways all serving to give them a unique identity and immerse you into the world.<br/><br/>Like yes, the crab people speaking through a translator device of questionable quality would be different and the author can use that difference as a tool to craft a more compelling narrative.<br/><br/>And comparing that to this is jarring. Nobody is benefiting from the dialogue being written this way, just let these characters speak normally or make them speak in an interesting way that reflects a difference in their beliefs, unique to them. Something, anything! Not like this.<br/><br/>Let's move on.<br/><br/>Not only is the way the dialogue is written bad but what characters choose to say to each other is also awful.<br/><br/>There are many conversations in this book where each character seems to know everything that every other character knows. It sounds like each of them is reading from a terrible script handed down to them by a single person.<br/><br/>Obviously, all books are written this way. But an author's job is to convince the reader that these characters actually exist, each having their own goals, behaviors, etc. and aren't just mindless puppets controlled entirely by the author.<br/><br/>You could argue that this awful writing is explained by the premise of the book. The fact that the story is narrated by a god in a universe where a god's words have power and in saying something it becomes true.<br/><br/>However, even if that's the case, I dislike when books have premises that explain away the author's inability to write well (refer to I'm Thinking of Ending Things by Iain Reid for another example of this)<br/><br/>Is everything in this book terrible? No. But it's hard for me to focus on the OK parts of the book because the bad parts are so bad.<br/><br/>The story is split into two POVs. One of a god and one of a person. The characterization of Eolo, the person, is really bad and his chapters are weak (and filled with awful dialogue). The god's POV is better because it has much less dialogue and it's weird in a way that has potential.<br/><br/>It feels like Ann Leckie wrote a decent story from a unique perspective (the god) and was told that it wouldn't sell because it would be hard for readers to relate to a god who is literally just a big rock.<br/><br/>So, she had to go back in and interlace another story with human characters that people could relate to more easily.<br/><br/>And so, we get a novel that's very uneven with half the chapters being equal parts boring and unbelievable and the other half being not fully realized.<br/><br/>I'm going to add Ann Leckie to my growing list of hack authors who had a single good idea in them.<br/><br/>But that one good idea that made them successful was a fluke. Despite continuously going back to that well, they don't understand what actually made their first successful work resonate with people and so are unable to recreate the success they achieved in the past.<br/><br/>It's sad to see these authors who at one time were put on a pedestal and told: ""Hey, you're special, keep it up!"". Only for everyone to eventually realize that it was all lies. Actually they weren't special, they were lucky.<br/><br/>Everyone's luck runs out at some point, it's not a matter of if but a matter of when. And some authors are luckier than others.<br/><br/>Life's short, I can't afford to waste my time reading a book like this again. Ann Leckie you've been banned, my eyes shall never grace a page of text you've written ever again. I wish you all the best.<br/><br/>Unlucky authors list: Neil Gaiman, Ann Leckie, Jeff VanderMeer",1
9780062079930,2023/09/26,fiction science-fiction read,read,1,4,Weird vignettes about humans landing on Mars and colonizing it.,1
9781783290215,2023/09/27,fiction read,read,1,3,"In Vicious, V. E. Schwab writes some great prose and hooks you with a lot of writing gimmicks (past, present and future POVs, extremely convenient circumstances/decisions to set up exciting scenes, etc.) but she struggles to create a believable narrative with likeable characters.<br/><br/>Almost every character is straight from the Build-Your-Own-Fan-Fiction factory which would be fine but they have more in common with cardboard cutouts than living breathing characters.<br/><br/>The premise of the story and the way the story is told is as edgy as possible. It feels as though it's dark to be dark and appeal to a certain demographic not because the story being told needs to be this grim.<br/><br/>It's not bad per say, I enjoyed the moment to moment storytelling but reflecting on the story after reading it has left me feeling not much.<br/><br/>I've entertained myself with much better ""people with powers"" media in the past. Reading Worm (https://parahumans.wordpress.com/) was life changing and it doesn't suffer from cynical edginess or make use of artificially convenient circumstances to propel the plot forward like Vicious does.",1
9780446676106,2023/10/10,fiction science-fiction read,read,1,4,"I was blown away by the premise of Dawn (the first novel in the trilogy) and its execution. The remnants of humanity, after a nuclear apocalypse occurs, are ""saved"" by aliens and forced to choose between mating with their saviors or never being able to have children again. The rest of the novels didn't hit me as hard but they were interesting nonetheless.<br/><br/>Dawn - 5 stars Adulthood Rites - 3 stars Imago - 3 stars<br/><br/>What follows is mostly me rambling about the series.<br/><br/>This series is about biological determinism, consent, imbalanced power dynamics and sexual violence (among other things). Although, the books don't wrestle with these topics as much as I think they should have.<br/><br/>The first book contains a scene of sexual violence that is really phucked up despite not being very explicit. Overall, this book goes HARD. The imagery is powerful and will stick with me for a long time to come.<br/><br/>Adulthood Rites, the second book in the series, follows, from the POV of a mixed-species boy, the story of humanity repopulating the Earth and the tensions between the settlements of human-alien hybrids and the Human resisters who've chosen to be sterilized but free(ish) from alien influence.<br/><br/>It's not as memorable as the first book. It lacks the novelty and the raw-ness of the first book.<br/><br/>The third book in the series, Imago, follows the story of a one of a kind mixed-species ooloi (neither man or woman, a third sex) as it discovers who it is and what it can do (a lot -- it can manipulate the genes of others and itself at will). Despite having an intriguing premise, it's the weakest of the three books. It's ending feels rushed and the lead up to it was disappointing.<br/><br/>It feels as though the series would have been better served by spending more time reckoning with the fact that as the protagonists become less and less human in each book, what comes naturally to them (AKA using pheromones and the best sex skills this side of the universe to have sex with people who ARE NOT biologically capable of providing actual consent) is extremely phucked up and turns them into monsters (at least from the perspective of the reader).<br/><br/>Lilith's Brood is so far removed from the reality that we live in that I found it hard to extrapolate much of anything meaningful from the text other than the absolute rollercoaster ride of emotions that I got from reading the first book.<br/><br/>The text is outlandish but it also seems somewhat uninterested in tackling the ethical issues it takes on through its premise. And so, I felt a little disappointed by the end. I was expecting for a bit more push and pull and more of a focus on the ethics of it all.<br/><br/>Although, I felt that, other than a few minor issues, the world felt internally consistent for the most part. And it was easy for me to immerse myself in the universe that Butler built. Despite feeling somewhat cold on the series as a whole, I'm pretty invested in Butler's writing and I'm interested in reading more from her.<br/><br/>She's blown me away with how bold her writing can be. Nobody else would fill a book with this much rape and get away with it.",1
9780547840178,2023/10/11,fiction read,read,1,4,"Old Testament fan fiction written by the militantly atheist Jose Saramago.<br/><br/>Color me intrigued.<br/><br/>Cain, the murderer of Abel, wanders around iconic moments from the Old Testament (Noah's Ark, the Tower of Babel, Sodom, Jericho, etc.) and points out how the God of the Old Testament is fucked up and not worth worshipping.<br/><br/>This is kind of a weird one. I don't think Jose Saramago is going to be converting anyone with this text. It's short, if you're curious and a fan of Jose Saramago, go for it.",1
9780593357132,2023/10/14,fiction science-fiction read,read,1,3,"An astronaut is abandoned on Mars after a dust storm separates him from his crew. Through journal entries, he tells the story of how he tries to survive.<br/><br/>The story starts out a bit dry but it starts to shine once people on Earth realize he's alive and begin to make plans to rescue him. The POV shifts around between the ""Martian"", the NASA employees trying to save him and the members of the crew that left him behind.<br/><br/>The book and the movie have their strengths and weaknesses but I prefer the movie to the book. The set pieces are well served by being presented on screen accompanied by well placed musical cues.",1
9781250313188,2023/10/18,fiction science-fantasy read,read,1,4,"A murder mystery set in a Warhammer 40k-esque far far future universe setting with necromancy at the core of everything. Also it's horny but not explicitly so.<br/><br/>This novel is trying to do a little too much IMO and fails to tell a cohesive story that works all the way through as a result.<br/><br/>It's not bad, far from it. It's just inconsistent and a little long.<br/><br/>The setting is cool in theory but in execution I'm left feeling as though it's internally inconsistent (and so, less believable than it could be otherwise).<br/><br/>Words are used in dialogue that don't fit in universe but serve to convey ideas to the 21st century reader. What's the likelihood that people in this universe would say things like: ""Yaaaaassssss""? Probably zero, but characters, especially the main character Gideon, say things like this a lot.<br/><br/>Gideon feels like she's been transported straight from our modern day into this universe that's completely unlike our own. I LIKE her but I wish she was in another novel. She exists to be relatable to the reader and that's fine I guess but her existence is so dissonant that it's hard to ignore.<br/><br/>Let's talk about the murder mystery. This novel is Agatha Christie-esque in that all the characters are invited to a gothic palace and are asked to investigate (compete?) in a quest to become gods. People start dying and we're supposed to care (but it's kind of hard to).<br/><br/>Throughout most of the story, we're as lost and confused as Gideon is (so A LOT). I haven't read enough murder mysteries to know if this sort of clueless POV can work, it doesn't work here.<br/><br/>Let's talk about relationships. Gideon's relationship with Harrow is hard to believe and how it evolves over time even harder. They start out hating each other and as time goes by, for no discernible reason, they become closer and transform into frenemies, then friends and then... Something else.<br/><br/>Their relationship is undeniably toxic in SO MANY ways, which is fine, but I find it hard to believe that either of these characters would want to be in the same room with one another.<br/><br/>What do I like about this book?<br/>- Gideon is cool (but she should be in another book).<br/>- The setting is cool (but certain details are inconsistent with the rest of what's presented and throw me off, eg. What is the economic system that is supplying the Ninth's Tomb planet with the titty mags and comic books that Gideon reads? Who's producing them and why?)<br/>- The location of the murder mystery is cool (but it's told from the perspective of a clueless character who just walks around, hangs out, then sometimes people die and eventually someone explains to her what's actually happening).<br/><br/>I'm conflicted on this one. I think if this book had sex in it instead of just being undeniably horny at all times maybe that would push me over the edge and get me to recommend this book.<br/><br/>As-is though, Gideon the Ninth suffers from enough ""First Author's Book Syndrome"" (a lot of small-ish problems that add up) that I can't recommend it. Although, it's got enough going for it that I would consider getting the second novel in the series on sale and seeing if some of my complaints are addressed.<br/><br/>The more distance I have from this book the more I feel I was a little nitpicky and unfair to it.<br/><br/>I like A LOT about it.<br/><br/>I'm excited to read the sequels which I've heard great things about.",1
